,Unnamed: 0,College_Name,State,City,URL_,Address,Phone_Number
1778,1778,GITAM College of Engineering - Courses,Andhra Pradesh,Vishakhapatnam,https://targetstudy.com/university/18/gitam-university/,"Gandhinagar Campus, Rushikonda, Vishakhapatnam, Andhra Pradesh 530045, India",['(0891) 2790501']
1779,1779,GITAM Institute of Science - Courses,Andhra Pradesh,Vishakhapatnam,http://vspgis.gitam.edu/welcomepage.aspx,"Gandhi Nagar, Rushikonda, Vishakhapatnam, Andhra Pradesh 530045, India",['(0891) 2840450']
1780,1780,GITAM Institute of Technology - Courses,Andhra Pradesh,Vishakhapatnam,https://targetstudy.com/university/18/gitam-university/,"Gandhi Nagar, Rushikonda, Vishakhapatnam, Andhra Pradesh 530045, India","['(0891) 2790202, 2840221']"
1781,1781,Gitaram Institute of Management - Courses,West Bengal,Murshidabad,https://targetstudy.com/university/372/west-bengal-university-of-technology/,"NH-34, Radharghat, Berhampore, Murshidabad, West Bengal 742187, India","[' 9002804085, 9002805538']"
1782,1782,Gitarattan International Business School - Courses,Delhi,,http://gitarattan.edu.in/,"PSP 2-A & 2-B Complex-II, Madhuban Chowk, Sector 14, Delhi, Delhi 110085, India","['(011) 27555607, 27555608, 27555609']"
1783,1783,GKM College of Engineering and Technology - Courses,Tamil Nadu,Chennai,http://www.gkmcet.net.in,"Near Tambaram, G.K.M. Nagar, Perungalathur, Chennai, Tamil Nadu 600063, India","['(044) 22794023, 22794073, 22792401']"
1784,1784,GKRVM Degree and P.G. College - Courses,Andhra Pradesh,Rajamundhry,,"Mallina Nagar, Pidimgoyyi, Rajamundhry, Andhra Pradesh 533103, India","['(0883) 2445417, 2461570']"
1785,1785,GLA Institute of Professional Studies - Courses,Uttar Pradesh,Mathura,https://targetstudy.com/university/334/gautam-buddh-technical-university/,"NH- 2, Delhi-Mathura Highway, P.O. Chaumuhan, Mathura, Uttar Pradesh 281406, India","['(05662) 250717, 250909 / ', ' 9927064017, 9760077922']"
1786,1786,GLA Institute of Technology and Management - Courses,Uttar Pradesh,Mathura,https://targetstudy.com/university/334/gautam-buddh-technical-university/,"17 Km Stone, NH-2, Delhi-Mathura Highway, P.O. Chaumuhan, Mathura, Uttar Pradesh 281406, India","['(05662) 241489, 250900, 250908 / ', ' 9927064017']"
1787,1787,GLA University,Universities in Uttar Pradesh,,https://www.gla.ac.in/,"17 km Stone, NH-2, Mathura - Delhi Road, P.O. Chaumuhan, Mathura, Uttar Pradesh 281406, India","['(05662) 250900, 250909, 241489 / ', ' 8937099911, 6399020003, 6399020004, 6399020005']"
1788,1788,GLNA Institute of Technology,Uttar Pradesh,Mathura,https://targetstudy.com/university/334/gautam-buddh-technical-university/,"16 Km Stone, NH 2, Mathura - Delhi Highway, P.O. JAIT, Mathura, Uttar Pradesh 281402, India","['(05662) 241489, 250900, 250908, 250909 / ', ' 9760077922']"
1789,1789,Global Academy of Management and Information Technology - Courses,Chhattisgarh,Korba,https://targetstudy.com/university/15477/sikkim-manipal-university/,"Part 'D', 2nd Floor, Commercial Complex T.P. Nagar, Korba, Chhattisgarh 495677, India","['(07759) 245441 / ', ' 9302314322']"
1790,1790,Global College of Management Studies - Courses,Karnataka,Bangalore Rural,,"Hoskote Industrial Area, Pillagumpe, Bangalore Rural, Karnataka 562114, India","[' 9740452854, 9742633172']"
1791,1791,"Global College of Managment, Information Technology and Commerce - Courses",Karnataka,Hubli,https://targetstudy.com/university/140/karnatak-university/,"Lingraj Nagar (South) 80 ft. Road, Shetter Layout, Near Bridge, Hubli, Karnataka 580030, India","['(0836) 2278222 / ', ' 9964278222, 9448392119, 96204233456']"
1792,1792,Global Educational and Welfare Society Group of Institutions - Courses,Uttar Pradesh,Lucknow,https://targetstudy.com/university/334/gautam-buddh-technical-university/,"Purseni, Mohanlalganj, Raebareli Road (NH 24-B), Near SGPGI, Lucknow, Uttar Pradesh 226301, India","['(0522) 4021585 / ', ' 8799980738']"
1793,1793,Global Group of Institutions - Courses,Punjab,Ropar,https://targetstudy.com/university/238/punjab-technical-university/,"Kahn Pur Khui, Anandpur Sahib, Garhshankar Road, Ropar, Punjab 140117, India","['(01887) 242485, 242520 / ', ' 9876023500, 9257224088']"
1794,1794,Global Infotech Computer Education - Courses,Haryana,Ambala,http://globalinfo.co.in/,"Power House Road, Panjlasa Chowk, Naraingarh, Ambala, Haryana 134003, India","['(01734) 285324 / ', ' 9896572742']"
1795,1795,Global Institute for Corporate Education - GICE - Courses,Karnataka,Bangalore,https://targetstudy.com/university/135/bangalore-university/,"#56, First Main Road, Rajmahal Villas, 2nd Stage, Bangalore, Karnataka 560094, India",[' 9555780180']
1796,1796,Global Institute of Engineering and Technology - Courses,Telangana,Hyderabad,https://targetstudy.com/university/31/jawaharlal-nehru-technological-university/,"Chevella Road, Chilkur, Moinabad, Hyderabad, Telangana 501504, India",[' 9985359601 8790101015']
1797,1797,Global Institute of Engineering and Technology - GIT - Courses,Tamil Nadu,Vellore,https://targetstudy.com/university/264/anna-university-chennai/,"Chennai - Bangalore Highway, Vellore, Tamil Nadu 632509, India","['(04172) 266050, 266060 / ', ' 9443132622']"
1798,1798,Global Institute of Information Technology - Courses,Rajasthan,Jaipur,https://targetstudy.com/university/257/rajasthan-technical-university/,"ITS-1&2, IT Park, EPIP, Sitapura, Jaipur, Rajasthan 302022, India","[' 9314050477, 9783870662']"
1799,1799,Global Institute of Information Technology - GIIT - Courses,Uttar Pradesh,Noida,https://targetstudy.com/university/76543/uttar-pradesh-technical-university/,"Global Educational Institutes, 32-A, Knowledge Park-1, Noida, Uttar Pradesh 201308, India","[' 9350592988, 9350592989, 9350592987']"
1800,1800,Global Institute of Management - GIM - Courses,Punjab,Amritsar,https://targetstudy.com/university/238/punjab-technical-university/,"11th km. Stone, Amritsar - Jammu Highway, NH-54, Amritsar, Punjab 143501, India","[' 9915757931, 9915757932, 9915757933']"
1801,1801,Global Institute of Management and Emerging Technologies - GIMET - Courses,Punjab,Amritsar,https://targetstudy.com/university/238/punjab-technical-university/,"11th Km Stone, Amritsar - Jammu Highway,
NH-54, Amritsar, Punjab 143501, India","[' 9915757931, 9915757932, 9915757933']"
1802,1802,Global Institute of Management and Technology - Courses,Uttar Pradesh,Noida,http://gimtnoida.in/,"B-93, Opposite State Bank of India, Sector 2, Noida, Uttar Pradesh 201301, India","['(0120) 4554045 / ', ' 8750544555']"
1803,1803,Global Institute of Management and Training - GIMT New Delhi - Courses,Delhi,New Delhi,,"330-A, Behind E-Block Market, Sarita Vihar, New Delhi, Delhi 110076, India","['(011) 29942045, 29942046']"
1804,1804,Global Institute of Management Sciences - GIMS - Courses,Karnataka,Bangalore,https://targetstudy.com/university/135/bangalore-university/,"#6, 3rd Main, D- Road, Ideal Homes Township, Rajarajeswari Nagar, 2nd Phase, Bangalore, Karnataka 560098, India","[' 8028602670, 9845363912, 9448310254']"
1805,1805,Global Institute of Science and Technology - Courses,West Bengal,Midnapore,https://targetstudy.com/university/372/west-bengal-university-of-technology/,"I.C.A.R.E. Complex P.O. Hatiberia l Haldia, Midnapore, West Bengal 721657, India","['(03224) 255953, 255219, 255951']"
1806,1806,Global Institute of Technology - GTC - Courses,Rajasthan,Jaipur,https://targetstudy.com/university/257/rajasthan-technical-university/,"ITS-1 and 2, IT Park, EPIP, Sitapura, Jaipur, Rajasthan 302022, India","[' 9314050477, 9783870662']"
1807,1807,Global Institute of Technology and Management - Courses,Haryana,Gurgaon,https://targetstudy.com/university/109/maharshi-dayanand-university/,"5 K.M. Stone, Kheda Khurampur, Farrukhnagar, Haily Mandi Road, Gurgaon, Haryana 122001, India","['(0124) 2016600 / ', ' 8053980002, 8053980003, 9555100100']"
1808,1808,Global Research Institute of Management and Technology - Courses,Haryana,Yamuna Nagar,https://targetstudy.com/university/108/kurukshetra-university/,"V.P.O. Radaur, Yamuna Nagar, Haryana 135001, India","[' 9355688201, 9355688204']"
1809,1809,Global School of Business - GSB - Courses,Haryana,Faridabad,,"12/1, Mathura Road, Delhi Faridabad Border, Faridabad, Haryana 121003, India","['(0129) 4282000 / ', ' 9313987699, 9313987843, 9312720261']"
1810,1810,Globenet Computer Education - Courses,Maharashtra,Mumbai,http://www.globeneteducation.in/,"43, Salex Center, Kalina, Opposite Archies Gallary, Santacruz (E), Mumbai, Maharashtra 400029, India","['(022) 26664215 / ', ' 9324042517, 9594323879, 7977323879']"
1811,1811,GLS (Shailesh R. Parikh) Institute of Computer Technology - GLSICT - Courses,Gujarat,Ahmedabad,http://www.glsict.org/index.php,"GLS Campus, Opposite Law Garden, Ellisbridge, Ahmedabad, Gujarat 380006, India","['(079) 26447636, 26447637']"
1812,1812,GLS Institute of Computer Application and Information Technology - Courses,Gujarat,Ahmedabad,http://www.glsica.org/,"GLS Campus, Opposite Law Garden, Ellishbridge, Ahmedabad, Gujarat 380006, India",['(079) 26447638']
1813,1813,GLS University,Universities in Gujarat,,http://www.glsuniversity.ac.in/,"GLS Campus, Opposite Law Garden, Ellisbridge, Ahmedabad, Gujarat 380006, India","['(079) 26440532, 26468513']"
1814,1814,GM Institute of Technology - GIMT - Courses,Karnataka,Davanagere,https://targetstudy.com/university/148/visvesvaraya-technological-university/,"P. Box No. 4, P.B Road, Davanagere, Karnataka 577006, India","['(08192) 296035, 233345, 233377, 252777 / ', ' 9448055479, 9448133377']"
1815,1815,GM Momin Women's College - Courses,Maharashtra,Thane,http://www.gmmomincol.org/,"G.M. Momin College, Bhiwandi, Thane, Maharashtra 421302, India","['(02522) 225957, 225437']"
1816,1816,GMR Institute of Technology - GMRIT - Courses,Andhra Pradesh,Srikakulam,http://www.gmrit.org/,"GMR Nagar, Rajam, Srikakulam, Andhra Pradesh 532127, India","['(08941) 251592, 251593']"
1817,1817,GMR Varalakshmi Community College - Courses,Andhra Pradesh,Srikakulam,https://targetstudy.com/university/74/indira-gandhi-national-open-university/,"GMR Nagar, Rajam, Srikakulam, Andhra Pradesh 532127, India","['(08941) 251592, 251593']"
1818,1818,GNA Institute of Management and Technology - Courses,Punjab,Kapurthala,,"G.T. Road, Mehtan Phagwara, Kapurthala, Punjab 144401, India","['(01824) 500211, 500212 / ', ' 9876200089, 9876200089, 9876882088, 9876882099']"
1819,1819,Gnanamani College of Technology - Courses,Tamil Nadu,Namakkal,https://targetstudy.com/university/264/anna-university-chennai/,"NH-7, A.K. Samuthiram, Pachal P.O., Namakkal, Tamil Nadu 637018, India","[' 7598293888, 7598293999, 994449300, 9443888111']"
1820,1820,GNBL Ramgarhia College for Women - Courses,Punjab,Kapurthala,,"Phagwara, Kapurthala, Punjab 144401, India","['(01824) 228508, 501920 / ', ' 9815927542']"
1821,1821,GNIT Girls Institute of Technology - Courses,Uttar Pradesh,Noida,https://targetstudy.com/university/334/gautam-buddh-technical-university/,"Plot No. 6-B Knowledge Park-II, Noida, Uttar Pradesh 201306, India","['(0120) 6454212 / ', ' 8860606673, 8860606606']"
1822,1822,Gnyana Saraswati College of Engineering and Technology - Courses,Telangana,Nizamabad,https://targetstudy.com/university/31/jawaharlal-nehru-technological-university/,"Dharamaram G.P. Bardipur Village- Shivar, Dichpally, Nizamabad, Telangana 503230, India","['(08461) 245789 / ', ' 9247075114']"
1823,1823,Goa College of Engineering - Courses,Goa,North Goa,https://targetstudy.com/university/14657/goa-university/,"Bhausaheb Bandodkar Technical Education Complex, Farmagudi, North Goa, Goa 403401, India","['(0832) 2336301, 2336401, 2336303, 2336302']"
1824,1824,Goa Multi Faculty College - Courses,Goa,South Goa,https://targetstudy.com/university/14657/goa-university/,"NH-4-A, Ponda-Belgaum Road, Dayanandnagar, Near Sanjeevani Sugar Factory, Tal. Dharbandora, South Goa, Goa 403406, India","[' 7499918482, 7499918491, 7499918492']"
1825,1825,Goa University,Universities in Goa,,http://www.unigoa.ac.in,"Taleigao Plateau, Taleigao, North Goa, Goa 403206, India",[' 8669609005']
1826,1826,Gobindgarh Public College - Courses,Punjab,Khanna,http://gpcalour.com/,"Alour, Post Box No. 31, Khanna, Punjab 141401, India",['(01765) 251770']
1827,1827,Gochar Mahavidyalaya - Courses,Uttar Pradesh,Saharanpur,http://gocharmahavidyalaya.ac.in/,"Rampur Maniharan, Saharanpur, Uttar Pradesh 247451, India","['(01336) 252229 / ', ' 8630896418, 9758340326']"
1828,1828,Godavari College of Engineering - Courses,Maharashtra,Jalgaon,https://targetstudy.com/university/190/north-maharashtra-university/,"Dr. Ulhas Patil Nagar, P-51, M-Sector, Additional MIDC, Bhusawal Road, Jalgaon, Maharashtra 425003, India","['(0257) 2212999, 2213500']"
1829,1829,Godavari Institute of Engineering and Technology - GIET - Courses,Andhra Pradesh,Rajamundhry,http://www.giet.ac.in,"NH-16, Chaitanya Knowledge City
, Rajamundhry, Andhra Pradesh 533296, India","['(0883) 2484828, 2484829, 2484830, 2484831 / ', ' 7799770536, 9989532590']"
1830,1830,Goel Institute of Higher Studies Mahavidyalaya - GIHSM - Courses,Uttar Pradesh,Lucknow,https://targetstudy.com/university/313/university-of-lucknow/,"Near Indira Canal, Faizabad Road, Lucknow, Uttar Pradesh 226028, India","[' 9793445559, 9044068697, 9044068698']"
1831,1831,Goel Institute of Technology and Management - Courses,Uttar Pradesh,Lucknow,https://targetstudy.com/university/76543/uttar-pradesh-technical-university/,"Near Indira Canal, Faizabad Road, Lucknow, Uttar Pradesh 226028, India","[' 9696000444, 9044068697, 9044068698']"
1832,1832,Gogamukh College - Courses,Assam,Dhemaji,https://targetstudy.com/university/41/dibrugarh-university/,"Gogamukh, Dhemaji, Assam 787034, India","[' 9707078636,9613654445']"
1833,1833,Gojan School of Business and Technology - GSBT - Courses,Tamil Nadu,Chennai,http://www.gojaneducation.com,"80 Feet Road, Edapalayam, Redhills, Chennai, Tamil Nadu 600052, India","['(044) 26311045, 26311001, 26311025, 26311026 / ', ' 9176378086, 7010723984']"
1834,1834,Gokaran Narvadeshver Institute of Technology and Management - GNITM - Courses,Uttar Pradesh,Barabanki,https://targetstudy.com/university/334/gautam-buddh-technical-university/,"12, K.m. Stone on Lucknow - Dewa Road, 6 K.m. Ahead of Telco Tindola, Barabanki, Uttar Pradesh 225001, India","['(05248) 262624 / ', ' 9335201348']"
1835,1835,Gokhale Education Society's H.P.T. Arts and R.Y.K. Science College - Courses,Maharashtra,Nasik,https://hptrykcollege.com/,"Prin. T.A. Kulkarni, Vidya Nagar, H.P.T College Road, Nasik, Maharashtra 422005, India",['(0253) 2572153']
1836,1836,Gokul Global University,Universities in Gujarat,,https://gokuluniversity.ac.in/,"Gokul Global University Opposite I.O.C. Depot, Near Sujanpur, GJ SH 41, Patia, Siddhpur, Patan, Gujarat 384151, India","[' 9512400803, 9512400804']"
1837,1837,Gokul P.G. College - Courses,Andhra Pradesh,Vizianagaram,https://targetstudy.com/university/31/jawaharlal-nehru-technological-university/,"Piridi, Bobbili, Vizianagaram, Andhra Pradesh 535558, India","['(08944) 259189 / ', ' 9440807498, 9440807490']"
1838,1838,Gokula Krishna College of Engineering - Courses,Andhra Pradesh,Nellore,http://www.gkcesp.com,"Behind R.T.C. Depot Sullurpeta, Nellore, Andhra Pradesh 524121, India","['(08623) 241777, 244004 / ', ' Principal 8179974369, 9848813706, 9848813707']"
1839,1839,Golden Institute of Management and Technology - Courses,Punjab,Gurdaspur,http://goldengroups.co.in/gimt-contact/,"Prem Nagar, Hardochhani Road, Gurdaspur, Punjab 143521, India","['(01874) 504000, 504030, 631900 / ', ' 9501102900']"
1840,1840,Golden Jubilee Institute of Management and Technology - Courses,Gujarat,Patan,https://targetstudy.com/university/17256/gujarat-technological-university/,"Abadpura Dethali, Sidhpur, Patan, Gujarat 384151, India","['(02767) 221990 / ', ' 9723989750']"
1841,1841,Goldfield Institute of Technology and Management - Courses,Haryana,Faridabad,https://targetstudy.com/university/109/maharshi-dayanand-university/,"Village - Chhainsa, Faridabad, Haryana 121104, India","['(0129) 2209474 / ', ' 9818191968, 9810341469']"
1842,1842,Gomatesh College of Bachelors of Computer Application - Courses,Karnataka,Belgaum,,"Gomatesh Nagar Hindwadi, Belgaum, Karnataka 590011, India","['(0831) 2421349, 2464064, 2464762']"
1843,1843,Gondwana University,Universities in Maharashtra,,https://unigug.ac.in/,"MIDC Road Complex, Gadchiroli, Maharashtra 442605, India","['(07132) 223352, 223320']"
1844,1844,Gonna Institute of Information Technology and Sciences - GIITS - Courses,Andhra Pradesh,Vishakhapatnam,https://targetstudy.com/university/26342/jawaharlal-nehru-technological-university-kakinada/,"56, Gannavanipalem, Aganampudi,, Vishakhapatnam, Andhra Pradesh 531173, India","['(0891) 240071, 240073 / ', ' 6281987060, 9848178659, 9440340347']"
1845,1845,Good Luck Institute of Education - GLIE - Courses,Delhi,New Delhi,https://targetstudy.com/university/109/maharshi-dayanand-university/,"RZ- 6-A, 2nd Floor, Raghu Nagar, Pankha Road, Dabri Mor, Near World Brain Center Hospital, New Delhi, Delhi 110045, India","[' 9911673333, 9899901555, 9212455333, 9212466333']"
1846,1846,Goodwill Christian College for Women - Courses,Karnataka,Bangalore,http://goodwillchristiancollege.com/,"10, Promenade Road, Frazer Town, Bangalore, Karnataka 560005, India","['(080) 25567177, 41100422']"
1847,1847,Goodwill College - Courses,Uttar Pradesh,Firozabad,,"Sarai Sagar, Mayabazar Tanda Road, Firozabad, Uttar Pradesh 224001, India","['(05278) 212098 / ', ' 9196018597, 9956712222']"
1848,1848,Gopal Krishna Gokhale College - Courses,Maharashtra,Kolhapur,http://gkgcollege.com/,"B Ward, Subash Road, Kolhapur, Maharashtra 416012, India","['(0231) 2642540, 2642340']"
1849,1849,Gopal Ramalingam Memorial Engineering College - Courses,Tamil Nadu,Chennai,https://targetstudy.com/university/264/anna-university-chennai/,"No. 27, Duraisamy Reddy Street West Tambaram, Chennai, Tamil Nadu 600045, India","['(044) 42044337, 65392338 / ', ' 9444864288']"
1850,1850,Gopal Reddy College of Engineering and Technology - Courses,Telangana,Medak,https://targetstudy.com/university/31/jawaharlal-nehru-technological-university/,"Pedda Kanjerla, Patancheru, Medak, Telangana 502319, India","['(08452) 200641, 200651 / ', ' 9346722044']"
1851,1851,Gopichand Arya Mahila College - Courses,Punjab,Abohar,https://targetstudy.com/university/58/panjab-university/,"College Road, Abohar, Punjab 152116, India","['(01634) 220264, 224271']"
1852,1852,Gore Lal Mehta College - Courses,Bihar,Purnia,https://targetstudy.com/university/54/bhupendra-narayan-mandal-university/,"Banmankhi, Purnia, Bihar 854202, India",['(06467) 226230']
1853,1853,Gossner College - Courses,Jharkhand,Ranchi,https://targetstudy.com/university/132/ranchi-university/,"Club Road, Ranchi, Jharkhand 834001, India","['(0651) 2331635, 2331659']"
1854,1854,Goswami Ganesh Dutt Sanatan Dharam College - GGDSD - Courses,Chandigarh,,http://ggdsd.ac.in/,"Sector 32-C, Chandigarh, Chandigarh 160030, India","['(0172) 4912400, 2662816, 2600090']"
1855,1855,Goswami Ganesh Dutta Sanatan Dharma College - Courses,Himachal Pradesh,Palampur,https://targetstudy.com/university/114/himachal-pradesh-university/,"Rajpur, District - Kangra, Palampur, Himachal Pradesh 176061, India","['(01894) 239041 / ', ' 9816052889']"
1856,1856,Goswami Guru Dutt Sanatan Dharam College - GGDSD - Courses,Punjab,Hoshiarpur,https://targetstudy.com/university/58/panjab-university/,"Hariana, Hoshiarpur, Punjab 144208, India","['(01882) 250041, 250018']"
1857,1857,Gour Mahavidyalya - Courses,West Bengal,Malda,http://www.gourmaha.org/,"Mangalbari, Malda, West Bengal 732142, India","['(03512) 260547, 261037']"
1858,1858,Gourav Institute of Management Science - Courses,West Bengal,Medinipur,,"Sekhpura, Station Road, Medinipur, West Bengal 721101, India","['(03222) 271656 / ', ' 9474000756, 9932667191']"
1859,1859,Goutham College - Courses,Karnataka,Bangalore,http://www.gouthamcollege.org/,"#258, 5th Main, 2nd Cross, Ist Phase, WOC Road, Manjunathnagar, Bangalore, Karnataka 560010, India","['(080) 23303737, 23232244, 23492763 / ', ' 9972272691, 9845008891, 9686579496, 7975373446']"
1860,1860,Government Arts and Commerce College - Courses,Madhya Pradesh,Bhopal,,"Malviya Hostal Builind Behaind P.H.Q., Jahangirabad, Bhopal, Madhya Pradesh 462008, India","['(0755) 2555326 / ', ' 9893339211']"
1861,1861,Government Arts and Sports College - Courses,Punjab,Jalandhar,https://targetstudy.com/university/235/guru-nanak-dev-university/,"Kapurthala Chowk, Jalandhar, Punjab 144008, India",['(0181) 2254367']
1862,1862,Government Arts College (Autonomous) - Courses,Tamil Nadu,Salem,https://targetstudy.com/university/285/periyar-university/,"Cherry Road, Salem, Tamil Nadu 636007, India",['(0427) 2413273']
1863,1863,Government Arts College for Men (Autonomous) - Courses,Tamil Nadu,Chennai,http://gacnandanam.com/,"No. 329, Anna Salai, Nandanam, Chennai, Tamil Nadu 600035, India",['(044) 24351048']
1864,1864,Government Arts College Kumbakonam - Courses,Tamil Nadu,Thanjavur,https://targetstudy.com/university/301/university-of-madras/,"Kumbakonam, Thanjavur, Tamil Nadu 612002, India",['(0435) 2442149']
1865,1865,Government Bangur Post Graduate College - Courses,Rajasthan,Nagaur,https://targetstudy.com/university/244/maharshi-dayanand-saraswati-university/,"Pali, Nagaur, Rajasthan 341303, India",['(02932) 226452']
1866,1866,Government Bikram College of Commerce - Courses,Punjab,Patiala,http://www.gbcpatiala.ac.in/,"Patiala, Punjab 147001, India",['(0175) 2220493']
1867,1867,Government Bilasa Girls Post Graduate College - Government Science P.G. College - Courses,Chhattisgarh,Bilaaspur,https://targetstudy.com/university/77138/bilaspur-university/,"In Front of Police Line, Link Road, Bilaaspur, Chhattisgarh 492001, India","['(07752) 224249 / ', ' 9713391358']"
1868,1868,Government Brijindra College - Courses,Punjab,Faridkot,https://targetstudy.com/university/239/punjabi-university/,"Chahal Road, Opposite Nehru Stadium, Faridkot, Punjab 51203, India",['(01639) 250753']
1869,1869,Government Champhai College - Courses,Mizoram,Champhai,https://targetstudy.com/university/13638/mizoram-university/,"Vengthlang North, Champhai, Champhai, Mizoram 796321, India",[' 9612322565']
1870,1870,Government College - Courses,Himachal Pradesh,Hamirpur,https://targetstudy.com/university/114/himachal-pradesh-university/,"Bhoranj Tarkawari, Hamirpur, Himachal Pradesh 176045, India",['(01972) 287505']
1871,1871,Government College (Autonomous) - Bhawanipatna - Courses,Orissa,Kalahandi,,"At/P.O. Bhawanipatna, Kalahandi, Orissa 766001, India","['\n', ' ']"
1872,1872,Government College - Hoshiarpur - Courses,Punjab,Hoshiarpur,https://targetstudy.com/university/58/panjab-university/,"Government College Chowk, Hoshiarpur, Punjab 146001, India",['(01882) 255460']
1873,1873,Government College - Munak - Courses,Punjab,Sangrur,,"Munak, Sangrur, Punjab 148026, India",['(01676) 277450']
1874,1874,Government College for Girls - Courses,Punjab,Patiala,https://www.gcgpatiala.in/,"Stadium Road, New Lal Bagh, Patiala, Punjab 147001, India",['(0175) 2213228']
1875,1875,Government College for Men (Autonomous) - Courses,Andhra Pradesh,Kadapa,https://targetstudy.com/university/12/sri-venkateswara-university/,"RIMS Road, Yerramukka Palli Post, Kadapa, Andhra Pradesh 516004, India",['(08562) 255577']
1876,1876,Government College for Women - Courses,Haryana,Rohtak,https://targetstudy.com/university/109/maharshi-dayanand-university/,"Near D.C. Office, Rohtak, Haryana 124001, India",['(01262) 251116']
1877,1877,Government College for Women - GCW - Courses,Jammu and Kashmir,Jammu,http://www.gcwparade.in/,"Parade Ground, Pakki Dhaki, Jammu, Jammu and Kashmir 180001, India",['(0191) 2544305']
1878,1878,Government College Mandya - GCM - Courses,Karnataka,Mandya,https://targetstudy.com/university/143/mysore-university/,"M.C. Road, Mandya, Karnataka 571401, India",['(08232) 220039']
1879,1879,Government College of Commerce and Business Administration - GCCBA - Courses,Chandigarh,,https://targetstudy.com/university/58/panjab-university/,"Sector 50, Chandigarh, Chandigarh , India","['(0172) 2673394, 2674319']"
1880,1880,Government College of Engineering - Courses,Maharashtra,Amravati,https://targetstudy.com/university/189/rashtrasant-tukadoji-maharaj-nagpur-university/,"VMV Road, Kathora Naka, Amravati, Maharashtra 444604, India","['\n', ' ']"
1881,1881,Government College of Engineering - Aurangabad - Courses,Maharashtra,Aurangabad,https://targetstudy.com/university/186/dr-babasaheb-ambedkar-marathwada-university/,"Railway Station Road, Aurangabad, Maharashtra 431005, India",['(0240) 2366101']
1882,1882,Government College of Engineering and Ceramic Technology - Courses,West Bengal,Kolkata,http://www.gcect.ac.in/,"#73, Abinash Chandra Banerjee Lane Belaghata, Kolkata, West Bengal 700010, India","['(033) 23701263, 23633674, 23633675']"
1883,1883,Government College of Engineering and Leather Technology - GCELT - Courses,West Bengal,Kolkata,http://www.gcelt.gov.in/,"LB-Block, Sector 3, Saltlake City, Kolkata, West Bengal 700098, India",['(033) 23356977']
1884,1884,Government College of Engineering and Technology - GCET - Courses,Rajasthan,Bikaner,http://www.cet-gov.ac.in,"Karni Industrial Area, Pugal Road, Bikaner, Rajasthan 334004, India",['(0151) 2250948']
1885,1885,Government College of Engineering and Textile Technology - Courses,West Bengal,Kolkata,http://www.gcetts.org,"12, William Carey Road, Serampore, Kolkata, West Bengal 712201, India","['(033) 26621058, 26623156']"
1886,1886,Government College of Technology - Courses,Tamil Nadu,Coimbatore,https://targetstudy.com/university/264/anna-university-chennai/,"Thadagam Road, Coimbatore, Tamil Nadu 641013, India",['(0422) 2432221']
1887,1887,Government D.B. Girl's Post Graduate College - Courses,Chhattisgarh,Raipur,https://targetstudy.com/university/60/pandit-ravishankar-shukla-university/,"Kalibadi Chowk, Raipur, Chhattisgarh 492001, India",['(0771) 2229248']
1888,1888,Government Degree College - Courses,Jammu and Kashmir,Doda,http://www.gdcdoda.com/,"Doda City, Doda, Jammu and Kashmir 182202, India","['(01996) 233552 / ', ' 9419168170, 9419168898']"
1889,1889,Government Degree College - Government Degree and P.G. College - Courses,Andhra Pradesh,Srikakulam,,"NH-5 Road, Tekkali, Srikakulam, Andhra Pradesh 532202, India",['(08945) 244558']
1890,1890,Government Degree College for Boys - Courses,Jammu and Kashmir,Udhampur,https://targetstudy.com/university/120/university-of-jammu/,"Udhampur, Jammu and Kashmir 182101, India","['(01992) 270239 / ', ' 9419160428']"
1891,1891,Government Degree College for Women - Courses,Jammu and Kashmir,Anantnag,https://targetstudy.com/university/121/university-of-kashmir/,"K.P. Road, Qazi Bagh, Anantnag, Jammu and Kashmir 192101, India",['(01932) 222385']
1892,1892,Government Degree College Women - Courses,Andhra Pradesh,Srikakulam,https://targetstudy.com/university/38721/dr-br-ambedkar-university/,"Arasavalli Road, Srikakulam, Andhra Pradesh 532001, India",['(08942) 223177']
1893,1893,Government Digvijay College - Courses,Chhattisgarh,Rajnandgaon,http://www.digvijaycollege.com/,"Rajnandgaon, Chhattisgarh 491441, India","['(07744) 229723, 225036']"
1894,1894,Government E. Raghvendra Rao Post Graduate Science College - Government Girls P.G. College - Courses,Chhattisgarh,Bilaaspur,https://targetstudy.com/university/77138/bilaspur-university/,"Seepat Road, Bilaaspur, Chhattisgarh 495006, India",['(07752) 246430']
1895,1895,Government Engineering College - Courses,Chhattisgarh,Bastar,https://targetstudy.com/university/65/chhattisgarh-swami-vivekanand-technical-university/,"Jagdalpur, Bastar, Chhattisgarh 494005, India",['(07782) 229439']
1896,1896,Government Engineering College - GEC - Courses,Karnataka,Haveri,https://targetstudy.com/university/148/visvesvaraya-technological-university/,"Zilla Parishat Engg Building, First Main Road, Vidyanagara, Haveri, Karnataka 581110, India","['(08375) 233657, 232373']"
1897,1897,Government Engineering College Ajmer - GECA - Courses,Rajasthan,Ajmer,https://targetstudy.com/university/246/university-of-rajasthan/,"NH-8, Barliya Circle, Ajmer, Rajasthan 305002, India","['(0145) 2971024, 2971023']"
